id,customer_id,loan_type,principal,interest_rate,term_months,outstanding_balance,status,disbursed_at,due_at
1509,3190,auto,3541660.81,5.13,45,3529758.47,active,2026-05-11T01:50:45,2030-02-11T01:50:45
1510,2078,auto,4723289.98,4.62,54,4088510.53,active,2025-09-29T17:42:58,2030-03-29T17:42:58
1511,4201,personal,51226.24,14.74,28,24581.27,defaulted,2025-07-31T09:22:42,2027-12-01T09:22:42
1512,2873,mortgage,4535473.99,4.93,326,3843537.37,defaulted,2026-01-31T03:42:22,2053-03-31T03:42:22
1513,1663,personal,5550.21,8.73,56,3617.48,defaulted,2022-11-27T07:36:54,2027-07-27T07:36:54
1514,1697,personal,95936.93,9.68,24,79667.51,active,2025-12-11T18:14:03,2027-12-11T18:14:03
1515,3499,mortgage,434031.96,4.53,209,430202.48,active,2026-03-02T20:30:55,2043-08-02T20:30:55
1516,3065,personal,497085.42,14.75,15,445555.42,active,2026-03-23T04:11:51,2027-06-23T04:11:51
1517,343,personal,113392.54,9.29,51,72369.93,active,2024-03-09T22:50:44,2028-06-09T22:50:44
1518,383,personal,24131.22,10.41,21,22970.95,active,2026-04-11T18:04:15,2028-01-11T18:04:15
1519,66,personal,1302085.16,16.08,46,1048503.51,active,2025-06-16T11:40:13,2029-04-16T11:40:13
1520,1219,auto,40926.78,9.02,59,27092.39,active,2024-01-22T04:55:50,2028-12-22T04:55:50
1521,4478,mortgage,158345.45,2.82,178,142103.19,active,2024-08-16T18:37:25,2039-06-16T18:37:25
1522,2618,mortgage,333747.21,6.32,296,328364.69,active,2025-11-04T00:25:35,2050-07-04T00:25:35
1523,1427,auto,39068.46,8.93,45,32979.16,active,2025-09-23T21:12:41,2029-06-23T21:12:41
1524,2850,personal,671838.83,7.68,50,496675.76,active,2025-02-05T21:44:44,2029-04-05T21:44:44
1525,3716,mortgage,78242977.79,3.49,232,37932230.25,defaulted,2024-03-11T11:26:10,2043-07-11T11:26:10
1526,990,business,31313200.07,10.49,44,26324790.65,active,2025-10-08T21:53:31,2029-06-08T21:53:31
1527,1390,auto,53940.86,7.48,25,34689.89,late,2025-08-02T09:41:48,2027-09-02T09:41:48
1528,2121,credit_line,16549,17.06,26,0,paid_off,2021-08-09T17:03:50,2023-10-09T17:03:50
1529,2004,personal,18829.79,12.76,16,8042.63,late,2025-04-27T02:37:34,2026-08-27T02:37:34
1530,2051,mortgage,5625495.45,4.26,245,5362983.96,late,2025-03-31T15:22:16,2045-08-31T15:22:16
1531,1079,personal,27373.74,6.78,20,20869.69,active,2025-11-16T08:43:58,2027-07-16T08:43:58
1532,685,personal,14436.73,8.07,59,13866.34,active,2026-03-02T05:43:10,2031-02-02T05:43:10
1533,1179,personal,5902.4,17.98,36,4604.88,late,2025-06-27T10:40:57,2028-06-27T10:40:57
1534,3712,mortgage,151323.84,4.66,282,149471.6,active,2026-01-21T22:13:17,2049-07-21T22:13:17
1535,4835,mortgage,185279446.52,6.5,271,183766615.69,active,2026-03-02T03:55:34,2048-10-02T03:55:34
1536,972,personal,53191.41,10.61,36,37571.45,active,2025-05-31T00:23:03,2028-05-31T00:23:03
1537,879,personal,9250.1,16.42,30,6872.22,active,2025-08-10T13:07:35,2028-02-10T13:07:35
1538,1102,personal,3727.7,14.23,12,0,paid_off,2024-11-14T12:29:30,2025-11-14T12:29:30
1539,918,business,29142.57,12.82,77,24078.23,active,2025-04-02T14:08:32,2031-09-02T14:08:32
1540,1238,business,438725.01,9.75,57,364513.88,active,2025-07-10T07:08:52,2030-04-10T07:08:52
1541,3882,business,33404.83,5.57,96,32977.06,late,2026-04-08T23:54:06,2034-04-08T23:54:06
1542,1232,personal,9085.76,17.16,29,3769.89,active,2024-08-16T01:41:13,2027-01-16T01:41:13
1543,1867,auto,30310.91,7.7,57,26227.29,active,2025-06-30T08:26:53,2030-03-30T08:26:53
1544,861,mortgage,222040287.23,3.13,271,207718106.45,active,2024-09-08T01:10:08,2047-04-08T01:10:08
1545,118,mortgage,161822.62,5.17,342,156724.33,active,2025-04-20T12:09:45,2053-10-20T12:09:45
1546,3014,business,73592.25,5.33,93,70306.68,late,2025-12-07T23:22:27,2033-09-07T23:22:27
1547,3995,auto,988942.86,5.19,64,624996.45,defaulted,2025-01-23T16:17:03,2030-05-23T16:17:03
1548,4755,auto,17086.67,7.58,31,14731.51,active,2025-12-31T18:49:33,2028-07-31T18:49:33
1549,4308,personal,76926.32,9.66,52,76053.13,active,2026-04-23T10:11:21,2030-08-23T10:11:21
1550,3124,personal,24660.46,14.04,30,21011.61,active,2025-12-09T18:05:50,2028-06-09T18:05:50
1551,1903,mortgage,59790794.57,5.67,262,57073854.7,active,2025-05-01T00:24:36,2047-03-01T00:24:36
1552,4846,personal,4827.59,16.33,24,3093.49,defaulted,2024-03-25T02:16:19,2026-03-25T02:16:19
1553,1430,auto,21520.41,5.87,38,19499.38,active,2026-01-27T22:27:16,2029-03-27T22:27:16
1554,694,auto,34945.22,6.63,75,31240.44,active,2025-06-13T10:06:32,2031-09-13T10:06:32
1555,2223,mortgage,214852.02,6.72,357,175486.54,defaulted,2023-02-09T02:27:27,2052-11-09T02:27:27
1556,2103,personal,163179.29,8.39,39,162354.21,active,2026-05-09T19:21:55,2029-08-09T19:21:55
1557,1170,auto,14991.72,5.09,82,13002.06,active,2025-06-04T14:08:13,2032-04-04T14:08:13
1558,91,business,190066.5,10.1,101,182497.22,active,2026-01-05T21:57:46,2034-06-05T21:57:46
1559,3038,personal,267611.61,11.95,48,168640.35,active,2024-04-10T02:02:08,2028-04-10T02:02:08
1560,2796,mortgage,9748609.19,5.27,339,9156190.53,active,2024-05-01T03:44:22,2052-08-01T03:44:22
1561,4837,mortgage,315654.67,4.99,278,302230.4,active,2025-05-04T15:27:10,2048-07-04T15:27:10
1562,370,auto,790903.6,8.58,45,300123.27,active,2024-01-03T02:46:27,2027-10-03T02:46:27
1563,159,mortgage,298983.79,5.75,175,298943.19,active,2026-05-16T00:00:52,2040-12-16T00:00:52
1564,3286,personal,494289.81,17.38,23,377733.65,defaulted,2025-04-19T09:11:10,2027-03-19T09:11:10
1565,1778,personal,1380.19,9.5,50,1101.6,active,2025-04-22T00:06:26,2029-06-22T00:06:26
1566,1718,auto,40538.05,7.81,68,28258,defaulted,2026-02-15T16:09:02,2031-10-15T16:09:02
1567,2319,student,53741.8,3.27,182,50992.35,active,2025-05-19T09:01:22,2040-07-19T09:01:22
1568,1777,personal,12349.6,6.72,13,0,paid_off,2023-12-18T04:26:18,2025-01-18T04:26:18
1569,2017,personal,338004.14,8.06,49,120508.53,active,2023-04-18T15:31:55,2027-05-18T15:31:55
1570,4939,credit_line,71500.64,18.83,33,39157.64,active,2024-09-29T13:01:50,2027-06-29T13:01:50
1571,841,auto,7481553.35,6.37,58,6828114.25,active,2025-11-15T17:15:12,2030-09-15T17:15:12
1572,4913,business,206471.74,13.58,61,186536.77,active,2025-10-30T18:08:51,2030-11-30T18:08:51
1573,767,personal,241373.41,11.85,48,136576.56,active,2024-08-12T16:23:49,2028-08-12T16:23:49
1574,141,auto,40764.34,7.11,30,10548.55,active,2022-09-17T17:51:46,2025-03-17T17:51:46
1575,2916,student,27070.76,7.14,182,27042.29,active,2026-05-09T21:47:57,2041-07-09T21:47:57
1576,1801,personal,629793.6,16.54,38,246653.66,active,2024-05-30T13:46:28,2027-07-30T13:46:28
1577,769,personal,522930.38,9.95,44,306228.07,active,2024-08-09T11:52:28,2028-04-09T11:52:28
1578,1255,auto,58073.72,6.9,50,18152.66,late,2023-05-18T19:28:07,2027-07-18T19:28:07
1579,51,personal,717961.66,9.95,38,0,paid_off,2022-10-09T17:45:58,2025-12-09T17:45:58
1580,1636,mortgage,365041.89,3.23,256,307256.66,active,2022-10-29T07:53:08,2044-02-29T07:53:08
1581,1034,personal,2905.49,14.87,48,1752.91,active,2024-07-17T10:32:22,2028-07-17T10:32:22
1582,4800,personal,1561874.44,7.39,25,837674.99,late,2025-05-04T06:26:55,2027-06-04T06:26:55
1583,1858,student,79998.33,3.51,137,74966.12,active,2025-06-24T08:16:09,2036-11-24T08:16:09
1584,3265,business,140696.87,10.04,75,135685.37,active,2026-02-23T22:33:00,2032-05-23T22:33:00
1585,3647,personal,13473.79,8.37,36,13213.51,active,2026-04-16T13:49:54,2029-04-16T13:49:54
1586,1046,mortgage,119252.9,3.73,222,111276.01,active,2024-08-23T12:51:02,2043-02-23T12:51:02
1587,419,student,38410.62,3.62,85,36648.31,active,2025-12-21T18:34:35,2033-01-21T18:34:35
1588,4219,business,33689.53,10.07,68,20811.61,active,2023-05-16T07:21:52,2029-01-16T07:21:52
1589,3614,personal,20626.6,13.57,57,16022.53,active,2025-02-20T09:10:12,2029-11-20T09:10:12
1590,2780,auto,58256.52,8.76,36,9643.09,active,2023-11-13T15:25:51,2026-11-13T15:25:51
1591,4811,personal,705948.93,8.86,56,297180.16,late,2023-06-28T16:39:02,2028-02-28T16:39:02
1592,3448,auto,303430.36,7.62,24,237988.7,defaulted,2025-04-03T01:26:40,2027-04-03T01:26:40
1593,3063,personal,16800.2,13.3,55,15235.03,late,2025-11-11T02:14:43,2030-06-11T02:14:43
1594,2160,personal,3658.85,8.13,58,2440.83,active,2024-09-27T06:49:17,2029-07-27T06:49:17
1595,984,auto,55100.59,5.49,29,33944.29,active,2025-04-03T11:31:17,2027-09-03T11:31:17
1596,4480,student,37747.2,4.71,185,37172.58,active,2026-02-01T14:33:31,2041-07-01T14:33:31
1597,4565,auto,34722.56,5.05,38,24096.86,active,2025-02-19T21:57:15,2028-04-19T21:57:15
1598,3028,mortgage,4987232.56,5.93,179,3590604.63,defaulted,2026-01-15T01:21:10,2040-12-15T01:21:10
1599,3881,personal,303348.76,13.05,48,105320.71,active,2023-09-30T13:26:46,2027-09-30T13:26:46
1600,4662,personal,16206.42,15.04,49,10059.82,late,2024-08-27T02:20:07,2028-09-27T02:20:07
1601,564,student,42408.62,6.37,176,42327.03,active,2026-05-05T22:04:13,2041-01-05T22:04:13
1602,2555,student,69738.69,4.96,70,68703,active,2026-04-11T23:03:15,2032-02-11T23:03:15
1603,1457,personal,16504.36,7.97,50,12405.32,defaulted,2026-05-04T21:00:10,2030-07-04T21:00:10
1604,3835,auto,35781.5,5.34,38,10333.38,active,2023-11-20T12:12:25,2027-01-20T12:12:25
1605,3445,mortgage,373288.44,4.72,270,330578.8,late,2023-09-17T02:36:43,2046-03-17T02:36:43
1606,1111,auto,24170.27,6.36,70,16275.65,active,2023-12-21T05:54:34,2029-10-21T05:54:34
1607,359,auto,162548.6,8.08,76,150016.44,active,2025-09-07T07:55:49,2032-01-07T07:55:49
1608,1830,business,79112.45,7.06,119,33075.67,defaulted,2025-10-15T03:48:14,2035-09-15T03:48:14
1609,3025,personal,24101.73,11.74,16,0,paid_off,2023-09-14T12:24:21,2025-01-14T12:24:21
1610,2113,personal,171776.26,17.19,33,163849.2,late,2026-03-13T05:43:05,2028-12-13T05:43:05
1611,2998,personal,2189057.71,14.56,24,560602.48,late,2023-09-22T22:50:11,2025-09-22T22:50:11
1612,958,mortgage,40052271.58,2.62,309,39006982.95,active,2025-06-29T04:19:42,2051-03-29T04:19:42
1613,4612,personal,8808.91,7.24,36,3933.43,defaulted,2025-10-16T01:19:52,2028-10-16T01:19:52
1614,294,student,535749.63,7.52,77,535090.42,active,2026-05-13T09:55:25,2032-10-13T09:55:25
1615,64,personal,55598.19,15.44,33,49518.58,active,2026-01-05T19:44:37,2028-10-05T19:44:37
1616,2793,personal,17708.22,14.07,54,13756.42,active,2025-04-02T02:49:55,2029-10-02T02:49:55
1617,222,personal,1301399.84,7.87,55,1238257.76,active,2026-02-05T13:54:14,2030-09-05T13:54:14
1618,2063,mortgage,123615.21,4.43,336,122723.71,active,2026-02-17T20:48:42,2054-02-17T20:48:42
1619,276,personal,83037.53,7.63,13,0,paid_off,2025-05-18T11:29:28,2026-06-18T11:29:28
1620,4974,auto,19691.36,5.88,38,19224.77,late,2026-04-15T20:58:44,2029-06-15T20:58:44
1621,1068,auto,56894.49,7.46,80,51203.75,active,2025-07-02T11:08:12,2032-03-02T11:08:12
1622,1121,auto,24296.76,9.19,51,23740.25,active,2026-04-11T04:11:06,2030-07-11T04:11:06
1623,4035,mortgage,1048150.42,6.81,294,1043534.66,late,2026-03-22T13:30:52,2050-09-22T13:30:52
1624,2971,personal,20848.76,9.69,55,12568.85,active,2024-01-21T15:49:20,2028-08-21T15:49:20
1625,1185,auto,32922.4,9.43,71,21085,defaulted,2025-11-06T22:50:48,2031-10-06T22:50:48
1626,944,personal,25567.81,15.08,34,19220.73,active,2025-07-28T20:05:40,2028-05-28T20:05:40
1627,4054,student,47101.4,6.81,66,42259.09,active,2025-08-16T09:27:43,2031-02-16T09:27:43
1628,4982,mortgage,42177782.09,2.79,219,36586124.72,active,2022-12-24T12:44:11,2041-03-24T12:44:11
1629,462,auto,55945.57,5.66,75,45107.33,defaulted,2025-02-21T19:00:24,2031-05-21T19:00:24
1630,1727,personal,8592.92,16.89,19,7371.57,active,2026-02-18T20:10:45,2027-09-18T20:10:45
1631,625,personal,483487.02,12.78,16,0,paid_off,2025-07-28T12:46:36,2026-11-28T12:46:36
1632,1747,mortgage,351644.14,3.57,183,323587.95,active,2025-02-10T20:29:31,2040-05-10T20:29:31
1633,2693,personal,7326.74,16.16,55,3897.3,late,2024-01-07T11:23:23,2028-08-07T11:23:23
1634,3864,auto,59750.81,5.26,59,23175.14,active,2023-03-14T01:11:48,2028-02-14T01:11:48
1635,241,personal,3158.39,14.62,20,0,paid_off,2024-06-01T21:22:54,2026-02-01T21:22:54
1636,2721,personal,476491.17,9.92,35,353733.45,late,2025-08-08T16:39:51,2028-07-08T16:39:51
1637,2896,mortgage,111436.49,6.12,330,100483.04,active,2023-05-19T20:53:14,2050-11-19T20:53:14
1638,2834,mortgage,268071.37,5.75,254,216020.53,active,2021-11-15T04:55:03,2043-01-15T04:55:03
1639,2201,mortgage,483951.02,6.46,237,463916.78,active,2025-04-29T08:36:27,2045-01-29T08:36:27
1640,3927,credit_line,2107.62,15.28,31,1990.34,active,2026-03-14T20:47:38,2028-10-14T20:47:38
1641,4479,auto,50644.85,5.42,50,25446.26,active,2023-12-22T11:11:06,2028-02-22T11:11:06
1642,382,personal,20688.52,12.59,46,13189.69,active,2024-07-20T04:54:47,2028-05-20T04:54:47
1643,3922,mortgage,1583715.95,2.71,324,1436772.11,active,2023-08-16T00:33:47,2050-08-16T00:33:47
1644,2978,business,104415.64,7.2,55,82361.03,active,2025-05-12T03:53:37,2029-12-12T03:53:37
1645,852,mortgage,2930306.24,4.02,249,1867444.48,defaulted,2026-04-29T03:37:00,2047-01-29T03:37:00
1646,3794,personal,17758.9,13.09,54,11946.22,active,2024-07-02T20:53:25,2029-01-02T20:53:25
1647,4460,mortgage,106830.92,5.1,272,64769.93,defaulted,2022-09-11T23:47:46,2045-05-11T23:47:46
1648,4776,personal,12739.43,17.49,55,11347.9,active,2025-09-09T17:06:11,2030-04-09T17:06:11
1649,921,auto,38142.89,7.49,43,31921.15,defaulted,2023-05-21T06:25:02,2026-12-21T06:25:02
1650,1710,auto,51782.56,5.66,57,49794.06,active,2026-03-10T14:36:00,2030-12-10T14:36:00
1651,416,mortgage,208272.88,6.02,217,180017.29,active,2023-02-16T01:37:24,2041-03-16T01:37:24
1652,4258,mortgage,388155.87,5.8,175,376271.85,active,2025-10-24T12:58:40,2040-05-24T12:58:40
1653,4535,business,1445283.42,13.55,35,1078728.13,active,2025-07-19T10:35:14,2028-06-19T10:35:14
1654,3948,auto,34746.28,8.08,46,29363.58,defaulted,2026-01-07T13:20:38,2029-11-07T13:20:38
1655,468,personal,46417.23,11.87,45,27774.4,late,2024-03-24T17:35:58,2027-12-24T17:35:58
1656,802,personal,9424.45,6.15,23,469.87,active,2024-06-26T04:58:14,2026-05-26T04:58:14
1657,4286,student,72344.21,3.52,220,72333.82,active,2026-05-15T16:20:23,2044-09-15T16:20:23
1658,1278,student,45080.94,6.12,144,39145.97,defaulted,2025-10-20T19:32:42,2037-10-20T19:32:42
1659,4924,auto,846930.22,9.76,49,811341.81,active,2026-03-02T10:16:27,2030-04-02T10:16:27
1660,2380,mortgage,26718453.42,6.64,312,26120940.5,active,2025-07-22T17:25:50,2051-07-22T17:25:50
1661,4806,auto,2150429.35,8.55,39,2097485.67,active,2026-04-06T22:28:47,2029-07-06T22:28:47
1662,3173,auto,133450.69,4.55,51,65885.15,defaulted,2026-02-27T00:13:56,2030-05-27T00:13:56
1663,4313,personal,2911.04,13.69,32,1769.48,late,2025-04-15T08:36:14,2027-12-15T08:36:14
1664,212,business,2382702.2,12.38,40,2333978.86,active,2026-04-15T05:55:45,2029-08-15T05:55:45
1665,2109,business,145351.71,7.7,35,143516.15,active,2026-05-02T08:06:24,2029-04-02T08:06:24
1666,2704,auto,2525054.27,7.66,32,1766896,defaulted,2024-10-24T05:53:38,2027-06-24T05:53:38
1667,926,auto,28910.37,6.27,64,21010.66,defaulted,2025-11-14T15:55:06,2031-03-14T15:55:06
1668,1252,auto,7982.11,4.15,81,3805.02,active,2022-07-16T11:08:17,2029-04-16T11:08:17
1669,2613,auto,39575.45,7,40,0,paid_off,2021-12-24T01:09:53,2025-04-24T01:09:53
1670,3867,business,33887495.57,12.14,104,26131625.81,active,2024-05-02T21:04:56,2033-01-02T21:04:56
1671,3814,mortgage,1298746.34,3.44,143,1152109.85,active,2024-08-14T10:31:40,2036-07-14T10:31:40
1672,2961,student,5168141.52,4.59,216,5050684.47,active,2025-10-18T05:24:54,2043-10-18T05:24:54
1673,4462,student,58408.91,5.96,99,44954.39,active,2024-01-16T04:56:46,2032-04-16T04:56:46
1674,2702,business,116289.93,5.49,67,48405.61,defaulted,2023-12-07T16:02:55,2029-07-07T16:02:55
1675,1677,mortgage,219299.86,5.95,318,217871.67,active,2026-02-19T08:30:33,2052-08-19T08:30:33
1676,2097,mortgage,644819.04,6.61,167,537093.93,defaulted,2025-03-09T07:57:24,2039-02-09T07:57:24
1677,72,personal,11582.69,8.13,18,0,paid_off,2021-11-11T23:30:50,2023-05-11T23:30:50
1678,3482,business,18739.57,9.67,82,13756.47,active,2023-12-16T07:11:10,2030-10-16T07:11:10
1679,4293,personal,16227.17,10.26,46,13182.7,active,2025-08-26T17:56:04,2029-06-26T17:56:04
1680,1785,mortgage,158611.92,3.61,251,137457.61,defaulted,2024-11-27T18:24:47,2045-10-27T18:24:47
1681,3922,student,87427.21,7.77,121,71479.03,active,2024-04-05T02:57:16,2034-05-05T02:57:16
1682,4495,personal,18098.23,12.58,43,0,paid_off,2022-03-23T08:29:12,2025-10-23T08:29:12
1683,880,auto,13150.12,9.37,81,12656.72,late,2026-01-14T18:16:33,2032-10-14T18:16:33
1684,218,personal,27554.71,8.45,59,26296.01,active,2026-02-20T04:09:56,2031-01-20T04:09:56
1685,3540,personal,6545.54,7.18,47,0,paid_off,2021-07-07T03:31:59,2025-06-07T03:31:59
1686,153,personal,34943.53,16.03,48,26220.46,active,2025-03-27T20:50:24,2029-03-27T20:50:24
1687,1618,business,89208.72,9.9,24,0,paid_off,2023-04-16T20:44:33,2025-04-16T20:44:33
1688,779,mortgage,369116.8,6.85,318,363565.27,active,2025-11-05T22:17:33,2052-05-05T22:17:33
1689,848,credit_line,19872.32,13.41,24,0,paid_off,2023-03-26T07:35:42,2025-03-26T07:35:42
1690,2243,student,1817667.89,4,85,1760092.35,active,2026-02-02T01:43:00,2033-03-02T01:43:00
1691,2280,personal,10333.08,11.65,41,6871.82,active,2024-12-09T19:36:40,2028-05-09T19:36:40
1692,1526,student,54529.8,7.45,129,52585.83,active,2025-11-04T17:02:19,2036-08-04T17:02:19
1693,460,personal,18664.07,7.1,39,0,paid_off,2025-01-16T19:34:11,2028-04-16T19:34:11
1694,1938,personal,118741.75,14.86,51,109557.27,active,2025-12-22T00:36:35,2030-03-22T00:36:35
1695,4176,mortgage,2085419.97,6.48,272,1947574.07,active,2024-11-03T16:39:43,2047-07-03T16:39:43
1696,901,personal,468519.46,15.68,42,117932.17,active,2023-06-21T03:34:12,2026-12-21T03:34:12
1697,1756,auto,223646.08,9.46,36,73008.63,late,2023-12-09T20:50:45,2026-12-09T20:50:45
1698,4111,mortgage,249600.73,4.71,223,246391.92,active,2026-02-14T02:56:29,2044-09-14T02:56:29
1699,3011,personal,3158.08,10.86,54,2093.98,defaulted,2024-01-02T22:32:52,2028-07-02T22:32:52
1700,4338,auto,134825.7,8.81,50,73226.86,late,2023-09-25T20:45:47,2027-11-25T20:45:47
1701,641,mortgage,214232.58,2.71,313,199449.15,active,2024-03-12T10:37:26,2050-04-12T10:37:26
1702,4595,personal,333098.9,15.61,35,0,paid_off,2024-12-18T02:29:28,2027-11-18T02:29:28
1703,4846,personal,18493.73,10.93,40,10113.21,active,2024-06-10T18:26:03,2027-10-10T18:26:03
1704,3653,auto,210299.87,9.98,62,197915.68,active,2026-01-19T04:56:03,2031-03-19T04:56:03
1705,4097,auto,21567.47,6.39,29,17614.92,active,2025-11-05T05:54:15,2028-04-05T05:54:15
1706,4581,mortgage,739212.93,6.4,289,725621.84,active,2025-11-26T22:43:51,2049-12-26T22:43:51
1707,3522,student,4570773.13,3.57,190,4523672.85,active,2026-03-16T05:04:33,2042-01-16T05:04:33
1708,583,mortgage,97878.38,5.21,297,65585.27,defaulted,2026-01-04T15:46:21,2050-10-04T15:46:21
1709,1391,personal,1128023.73,13.77,52,1025899.44,active,2025-11-27T16:43:25,2030-03-27T16:43:25
1710,2384,business,60862.92,10,87,50686.6,active,2025-01-28T06:40:18,2032-04-28T06:40:18
1711,2075,personal,1027624,9.25,27,0,paid_off,2025-07-28T02:55:52,2027-10-28T02:55:52
1712,4099,personal,655726.24,17.44,13,557838.8,defaulted,2025-11-08T13:22:40,2026-12-08T13:22:40
1713,1839,personal,2947496.48,7.86,37,2682167.86,active,2025-12-25T05:28:40,2029-01-25T05:28:40
1714,3688,auto,253239.66,9.34,67,218817.75,late,2025-05-27T02:40:46,2030-12-27T02:40:46
1715,1366,mortgage,6938352.63,6.14,258,4376064.23,defaulted,2025-10-20T13:10:10,2047-04-20T13:10:10
1716,3589,personal,8804.76,16.93,14,6495.94,active,2025-12-13T05:36:47,2027-02-13T05:36:47
1717,1397,mortgage,60378315.34,3.08,290,58050983.5,active,2025-05-10T20:54:45,2049-07-10T20:54:45
1718,776,mortgage,244950.46,4.99,130,209494.64,active,2024-02-25T12:13:35,2034-12-25T12:13:35
1719,701,personal,10972.6,10.91,59,8237.64,defaulted,2026-01-19T14:49:07,2030-12-19T14:49:07
1720,3850,business,151388.2,5.86,49,0,paid_off,2021-12-23T18:01:20,2026-01-23T18:01:20
1721,3579,personal,21233.3,8.08,23,14494.25,defaulted,2025-03-07T01:51:23,2027-02-07T01:51:23
1722,1304,business,73600.82,8.79,110,63985.26,active,2025-02-09T22:26:32,2034-04-09T22:26:32
1723,3714,mortgage,351722.19,5.3,310,236754.04,defaulted,2026-04-24T14:42:33,2052-02-24T14:42:33
1724,34,student,59932.63,4.96,66,58677.72,active,2026-03-25T18:08:18,2031-09-25T18:08:18
1725,4403,student,6200491.91,5.83,159,6088793.98,active,2026-02-03T12:50:48,2039-05-03T12:50:48
1726,4344,mortgage,10689816.74,3.26,220,9141654.51,active,2023-03-18T11:50:24,2041-07-18T11:50:24
1727,2922,mortgage,400395.98,6.88,281,395912.21,active,2026-02-07T18:01:57,2049-07-07T18:01:57
1728,3030,auto,92589.82,7.01,38,20301.5,active,2023-05-13T22:48:57,2026-07-13T22:48:57
1729,2787,auto,49583.77,7.37,76,33156.96,active,2023-05-27T19:56:08,2029-09-27T19:56:08
1730,163,mortgage,17739539.68,6.08,262,17126907.98,active,2025-06-04T09:40:38,2047-04-04T09:40:38
1731,580,student,44985.28,5.37,129,43169.11,late,2025-10-16T07:32:38,2036-07-16T07:32:38
1732,4876,personal,2471349.23,16.35,51,759298.73,late,2022-03-31T13:07:35,2026-07-01T13:07:35
1733,341,mortgage,459124.88,6.42,264,205789.55,defaulted,2025-05-31T22:46:47,2047-05-31T22:46:47
1734,3246,auto,34475.25,7.19,65,29174.62,active,2025-03-29T01:06:40,2030-08-29T01:06:40
1735,2175,personal,577686.61,14.68,33,576900.17,active,2026-05-15T03:34:38,2029-02-15T03:34:38
1736,4033,mortgage,1707175.98,5.81,347,1295421.45,defaulted,2024-12-19T21:29:06,2053-11-19T21:29:06
1737,4457,auto,53663.81,5.19,61,53217.5,active,2026-04-30T03:49:11,2031-05-30T03:49:11
1738,4681,business,600646.52,11.39,118,482481.79,active,2024-02-14T17:43:55,2033-12-14T17:43:55
1739,2026,student,275149.27,7.69,80,162454.17,active,2022-09-19T16:33:41,2029-05-19T16:33:41
1740,24,personal,69068.77,15,57,29684.82,active,2023-06-19T13:27:16,2028-03-19T13:27:16
1741,2643,personal,11598.44,12.26,18,0,paid_off,2023-02-13T12:09:57,2024-08-13T12:09:57
1742,4239,mortgage,5118322.5,3.82,171,4980264.98,active,2025-11-25T16:54:15,2040-02-25T16:54:15
1743,245,personal,1155.04,9.57,43,763.33,defaulted,2025-02-07T04:14:46,2028-09-07T04:14:46
1744,1166,personal,304849.87,13.82,27,122215.13,defaulted,2025-01-16T20:06:50,2027-04-16T20:06:50
1745,4094,auto,30856.69,9.32,44,23293.71,active,2025-02-12T04:47:16,2028-10-12T04:47:16
1746,735,credit_line,1961.5,14.29,14,1277.46,defaulted,2025-05-16T22:17:46,2026-07-16T22:17:46
1747,2184,personal,143328.89,16.66,26,6726.25,active,2022-07-21T21:09:42,2024-09-21T21:09:42
1748,3932,auto,42580.23,9.59,46,36508.73,active,2025-08-14T21:07:27,2029-06-14T21:07:27
1749,4159,business,7335077.8,11.72,65,7104368.54,active,2026-03-06T18:04:23,2031-08-06T18:04:23
1750,224,personal,19933.23,10.49,59,16505.83,active,2025-05-24T16:03:41,2030-04-24T16:03:41
1751,3197,personal,27613.84,9.09,14,27027.36,active,2026-05-05T21:30:05,2027-07-05T21:30:05
1752,4900,personal,2826569.31,8.93,20,0,paid_off,2024-08-04T00:03:22,2026-04-04T00:03:22
1753,508,personal,18321.52,8.02,12,6885.24,active,2025-09-01T02:39:01,2026-09-01T02:39:01
1754,1427,student,50988.68,7.89,75,33676.01,defaulted,2024-11-02T01:04:38,2031-02-02T01:04:38
1755,4568,mortgage,503393.21,4.5,145,462223.48,active,2025-02-13T11:48:09,2037-03-13T11:48:09
1756,1861,personal,8722.21,7.39,59,6811.2,active,2025-03-10T19:42:57,2030-02-10T19:42:57
1757,1157,personal,150524.75,16.89,44,127367.83,active,2025-09-30T11:44:13,2029-05-30T11:44:13
1758,3141,mortgage,340530.1,2.53,276,309585.06,active,2024-04-12T19:58:07,2047-04-12T19:58:07
1759,4756,mortgage,113194.75,3.76,342,108662.84,active,2025-02-08T03:25:07,2053-08-08T03:25:07
1760,3039,personal,20220.12,12.37,41,4921.59,active,2023-04-07T04:57:50,2026-09-07T04:57:50
1761,1892,mortgage,150890.77,4.33,243,141332.57,active,2024-11-29T21:18:10,2045-03-01T21:18:10
1762,1602,student,39537.38,7.9,82,33778.14,active,2025-04-02T03:22:01,2032-02-02T03:22:01
1763,740,personal,21995.91,8.4,50,12725.39,active,2024-07-17T21:23:07,2028-09-17T21:23:07
1764,2576,mortgage,196923.77,5.42,162,153050.08,defaulted,2025-12-12T22:04:38,2039-06-12T22:04:38
1765,617,personal,18670.93,9.95,30,13397.84,active,2025-08-26T22:53:53,2028-02-26T22:53:53
1766,2645,personal,503434.93,6.59,22,0,paid_off,2024-10-17T17:04:28,2026-08-17T17:04:28
1767,3788,personal,9209.6,10.42,53,9187.87,active,2026-05-12T07:40:53,2030-10-12T07:40:53
