id,account_id,card_id,merchant_id,amount,currency,type,status,description,created_at
145438,6237,,463,115.52,EUR,withdrawal,completed,ATM withdrawal at ATM - Barclays Express (SE),2025-10-22T18:15:58
145439,4503,,322,131.59,EUR,purchase,completed,Trendline Express (TR) (Clothing),2025-01-11T06:23:27
145440,989,816,178,132424.37,KRW,purchase,completed,Skillshare North (MX) (Education),2025-08-19T09:29:11
145441,562,459,224,13.52,EUR,purchase,completed,Spotify Express (ES) (Streaming),2025-09-14T08:11:14
145442,5880,,424,5175.71,TRY,purchase,completed,City Inn Plaza (MX) (Travel - Hotels),2026-03-21T19:27:39
145443,3728,,82,66.16,GBP,purchase,completed,Modern Wear Online (PL) (Clothing),2026-05-16T02:32:33
145444,4684,,379,36.83,EUR,purchase,completed,Wellness Drug Express (TR) (Pharmacy),2026-04-11T10:50:34
145445,7707,,315,334.97,EUR,purchase,completed,SkyJet Central (GB) (Travel - Airlines),2025-06-24T21:20:38
145446,3067,,148,0.92,EUR,deposit,completed,Deposit - Salary,2026-05-04T06:52:19
145447,165,138,125,63.93,BRL,purchase,completed,Digital Den Online (JP) (Electronics),2026-03-02T19:49:27
145448,7166,5723,200,20319.59,UAH,purchase,completed,Aero Express #309 (AE) (Travel - Airlines),2025-10-07T07:36:58
145449,8962,,191,40.9,SEK,purchase,failed,Daily Grind Downtown (AU) (Coffee Shops),2025-10-11T08:42:48
145450,6113,,92,34.73,EUR,purchase,completed,CrossFit Central Plaza (TR) (Health/Fitness),2025-12-06T19:42:30
145451,7578,6056,150,3409.22,INR,purchase,completed,Sakura Sushi South (IN) (Restaurants),2026-04-27T05:54:39
145452,6991,5567,56,21.28,CAD,purchase,completed,StarCinema South (NL) (Entertainment),2026-03-13T21:48:45
145453,7236,,61,102.26,EUR,deposit,reversed,Deposit - Salary,2024-08-23T05:41:35
145454,5265,4198,347,21.05,USD,purchase,completed,HealthPlus Pharmacy Express (TR) (Pharmacy),2026-05-06T23:43:20
145455,4819,3848,67,1934.11,CNY,purchase,pending,EcoEnergy Downtown (FR) (Utilities),2025-09-29T07:56:47
145456,5890,4681,6,46.12,USD,purchase,completed,GymPro Plaza (SE) (Health/Fitness),2026-05-10T06:28:32
145457,7681,,85,105.03,GBP,withdrawal,completed,ATM withdrawal at ATM - Santander Plaza (AU),2025-01-12T17:38:37
145458,7551,,365,4930.96,SEK,purchase,completed,Udemy Downtown (SG) (Education),2025-01-22T18:30:51
145459,6070,,67,62.64,EUR,purchase,completed,EcoEnergy Downtown (FR) (Utilities),2026-04-10T05:31:01
145460,9048,,345,321.2,GBP,purchase,completed,BuildMart Online (TR) (Home Improvement),2025-07-25T01:20:57
145461,475,,325,36.4,GBP,purchase,failed,La Tavola North (NL) (Restaurants),2024-12-29T04:59:16
145462,3061,,299,44.99,SGD,purchase,completed,T-Mobile North (NL) (Telecom),2025-12-20T01:01:26
145463,1507,,349,43192.01,JPY,deposit,completed,Deposit - Inbound payment,2025-06-14T02:46:15
145464,8213,,411,4.67,EUR,purchase,completed,Morning Cup Plaza (AU) (Coffee Shops),2026-01-09T00:22:50
145465,2483,2001,265,207.39,CHF,purchase,completed,SkyJet #288 (ES) (Travel - Airlines),2026-04-01T21:26:27
145466,3199,,213,264.8,GBP,purchase,completed,Hotel Linden #882 (AU) (Travel - Hotels),2026-03-29T16:12:25
145467,153,130,130,479.8,EUR,purchase,completed,Hotel Linden Express (JP) (Travel - Hotels),2025-12-13T10:24:11
145468,8351,6687,216,2.81,EUR,purchase,completed,BusLink South (JP) (Public Transit),2025-01-20T05:36:19
145469,1109,917,326,0.92,EUR,purchase,pending,BookDepot Plaza (IN) (Online Retail),2026-04-16T01:37:13
145470,6416,,120,30.69,EUR,purchase,completed,FreeNow Central (GB) (Transport),2025-10-25T05:02:05
145471,3041,,267,24805.58,KRW,deposit,pending,Deposit - Salary,2026-04-10T19:58:55
145472,3553,,458,657.01,UAH,purchase,pending,CityPharm North (CA) (Pharmacy),2026-04-12T14:28:54
145473,4731,,381,118.8,EUR,withdrawal,completed,ATM withdrawal at ATM - Local Bank North (AE),2025-04-15T12:21:07
145474,4397,,262,275.76,CAD,deposit,failed,Deposit - Inbound payment,2026-04-23T18:53:33
145475,3491,2791,17,9758.46,ZAR,purchase,completed,AirGlobal Central (ES) (Travel - Airlines),2025-08-05T15:16:37
145476,7117,,303,863.49,SEK,purchase,completed,Shell Central (ES) (Fuel),2026-05-06T14:51:07
145477,1049,,25,17.32,EUR,purchase,completed,Petrol Plus Online (ES) (Fuel),2025-11-29T19:46:52
145478,1026,846,444,748.46,AUD,purchase,completed,Udemy Express (SG) (Education),2026-05-16T18:13:58
145479,8217,,282,273.57,EUR,purchase,failed,CoverPlus South (NL) (Insurance),2024-08-23T23:06:32
145480,2208,,150,72.66,AUD,deposit,completed,Deposit - Inbound payment,2026-04-05T11:11:29
145481,5407,,133,1823.37,TRY,deposit,reversed,Deposit - Salary,2026-01-28T09:15:57
145482,2332,,78,163.17,EUR,purchase,completed,Etsy Downtown (TR) (Online Retail),2026-03-26T17:45:21
145483,6809,5431,289,164.59,EUR,purchase,completed,ToolBox Plaza (US) (Home Improvement),2026-05-15T21:06:00
145484,5594,4450,236,8319.84,MXN,purchase,completed,Digital Den Plaza (SG) (Electronics),2024-12-08T02:11:50
145485,6183,,120,31.85,EUR,purchase,completed,FreeNow Central (GB) (Transport),2024-10-01T14:14:50
145486,2087,,253,11.49,GBP,purchase,failed,Chicken King Express (DE) (Fast Food),2025-12-27T23:27:05
145487,8709,,473,30.69,EUR,purchase,completed,Bolt Downtown (BR) (Transport),2026-04-01T18:00:42
145488,7000,,123,28.2,USD,purchase,reversed,GymPro North (US) (Health/Fitness),2025-03-24T17:36:25
145489,8796,,459,37.19,EUR,purchase,completed,Spice Route South (JP) (Restaurants),2025-11-27T11:10:03
145490,7057,5627,240,500.11,INR,purchase,completed,Morning Cup North (TR) (Coffee Shops),2026-04-23T06:08:21
145491,2383,1929,111,793.83,AUD,purchase,reversed,Coursera South (DE) (Education),2025-12-26T08:30:13
145492,5119,,198,5.83,SGD,purchase,completed,Morning Cup North (GB) (Coffee Shops),2024-07-27T22:51:37
145493,5379,4284,74,1,USD,purchase,completed,Hotel Aurora Downtown (PL) (Travel - Hotels),2025-09-25T11:49:59
145494,7408,,460,258.15,PLN,deposit,completed,Deposit - Inbound payment,2026-02-20T09:32:09
145495,125,101,242,1770.51,PLN,purchase,completed,Coursera North (CA) (Education),2025-09-27T12:06:20
145496,6960,,255,530.84,USD,deposit,completed,Deposit - Salary,2025-09-20T01:13:29
145497,183,153,248,201.76,UAH,purchase,completed,QuickBite Plaza (NL) (Fast Food),2026-04-11T01:53:34
145498,6741,5378,329,7585.06,UAH,purchase,completed,BuildMart North (MX) (Home Improvement),2026-01-22T20:06:53
145499,934,,139,11938.75,INR,purchase,completed,City Electric Online (BR) (Utilities),2025-01-13T09:26:43
145500,4694,,254,2822.81,NOK,purchase,completed,ProBuilders Supply Central (TR) (Home Improvement),2025-05-03T09:13:28
145501,3560,,459,71.83,GBP,purchase,failed,Spice Route South (JP) (Restaurants),2025-11-24T12:07:44
145502,6117,,332,1280.13,BRL,purchase,pending,NationalGas Express (SE) (Utilities),2026-04-16T01:06:29
145503,6996,5572,355,51.63,GBP,withdrawal,completed,ATM withdrawal at ATM - Local Bank #567 (JP),2025-06-20T18:11:31
145504,4182,,382,55.78,EUR,purchase,reversed,Modern Wear Central (ZA) (Clothing),2026-03-19T22:51:31
145505,569,,190,1461.27,TRY,purchase,completed,ToolBox North (NL) (Home Improvement),2026-04-20T21:44:45
145506,6365,,307,63.52,USD,deposit,failed,Deposit - Salary,2026-05-11T01:42:02
145507,4181,,47,681.63,BRL,transfer,failed,Transfer to acct ****5073,2025-12-07T09:09:39
145508,2941,2368,125,258.49,USD,purchase,completed,Digital Den Online (JP) (Electronics),2025-10-12T18:48:47
145509,3792,,179,226.85,GBP,purchase,reversed,TechWorld Online (CA) (Electronics),2026-02-21T22:07:50
145510,1902,1550,307,619.73,CNY,purchase,reversed,Petrol Plus North (NL) (Fuel),2026-04-30T22:18:02
145511,7155,,143,300.37,EUR,purchase,completed,SafeNet Insurance Express (MX) (Insurance),2025-11-10T06:59:08
145512,4345,,120,32.77,USD,purchase,completed,FreeNow Central (GB) (Transport),2025-12-16T21:36:04
145513,5754,,257,0.92,EUR,purchase,completed,Skillshare Downtown (US) (Education),2026-04-14T00:22:25
145514,8289,,174,5327.13,INR,purchase,pending,GymPro North (MX) (Health/Fitness),2025-01-31T12:16:37
145515,6176,,222,0.79,GBP,purchase,failed,NationalGas North (PL) (Utilities),2026-05-14T11:34:17
145516,507,416,445,153.37,CNY,purchase,completed,CoverPlus Downtown (SE) (Insurance),2026-02-09T22:40:20
145517,9100,,144,631.68,EUR,deposit,completed,Deposit - Inbound payment,2025-07-21T06:20:42
145518,2170,,39,75.51,TRY,deposit,completed,Deposit - Inbound payment,2024-09-17T22:11:08
145519,7839,6263,116,48.38,USD,purchase,reversed,BodyWorks Downtown (GB) (Health/Fitness),2026-04-10T07:03:37
145520,1544,1270,169,127.16,EUR,purchase,pending,City Electric Express (FR) (Utilities),2026-04-13T21:30:20
145521,1642,,42,1148.75,INR,purchase,reversed,Taco Loco #944 (UA) (Fast Food),2026-01-05T07:11:44
145522,4695,,380,20489.2,INR,purchase,completed,AllShield Online (TR) (Insurance),2025-11-16T11:16:46
145523,3127,2517,451,116.07,USD,purchase,completed,Coursera Plaza (FR) (Education),2025-12-21T18:28:25
145524,3266,,268,122.1,AED,purchase,pending,Petrol Plus Plaza (UA) (Fuel),2026-05-04T23:34:36
145525,2991,,170,11883.31,KRW,deposit,completed,Deposit - Inbound payment,2025-06-14T19:58:05
145526,3644,,360,31.22,USD,purchase,completed,Verizon Central (PL) (Telecom),2026-04-12T15:36:28
145527,2379,,396,55.71,EUR,purchase,completed,Hometown Grocery Online (TR) (Groceries),2026-04-17T21:40:34
145528,2854,,418,8.78,GBP,purchase,completed,HealthPlus Pharmacy Downtown (BR) (Pharmacy),2026-04-04T13:40:08
145529,5004,,352,29.69,CAD,purchase,completed,Bolt Plaza (IN) (Transport),2026-05-15T00:59:52
145530,3892,,147,30898.06,MXN,purchase,reversed,BuildMart Plaza (US) (Home Improvement),2026-04-07T17:34:15
145531,4826,3853,319,17,MXN,purchase,completed,Coursera Express (NL) (Education),2026-05-14T11:38:46
145532,9064,,68,25.28,EUR,deposit,completed,Deposit - Salary,2025-12-14T05:45:21
145533,2331,,337,80.47,CAD,deposit,reversed,Deposit - Inbound payment,2025-09-11T20:13:27
145534,7661,,327,45.89,CAD,transfer,completed,Transfer from acct ****9722,2025-12-11T01:50:37
145535,3075,,56,31.04,CAD,deposit,completed,Deposit - Inbound payment,2026-05-05T19:04:51
145536,642,,202,86.44,EUR,purchase,completed,CrossFit Central Plaza (JP) (Health/Fitness),2025-07-04T09:33:31
145537,3731,2989,475,1.85,EUR,purchase,completed,Morning Cup Plaza (ZA) (Coffee Shops),2024-12-15T22:30:47
145538,2009,1635,499,229.38,PLN,purchase,completed,Trendline #600 (UA) (Clothing),2025-11-08T07:11:04
145539,1427,,271,254.71,GBP,purchase,completed,City University Bookstore Online (UA) (Education),2026-04-06T14:43:41
145540,2312,,281,60.97,EUR,purchase,completed,FitClub Express (ES) (Health/Fitness),2026-03-30T13:23:02
145541,2085,1695,462,251.98,CAD,purchase,completed,Skillshare Central (IN) (Education),2025-04-06T23:16:09
145542,8160,,238,160.82,EUR,deposit,completed,Deposit - Inbound payment,2025-12-04T08:19:54
145543,3237,,207,55.07,CAD,purchase,failed,Petrol Plus Online (FR) (Fuel),2026-01-25T07:49:56
145544,3506,2803,464,20528.66,UAH,purchase,completed,SkyJet Express (MX) (Travel - Airlines),2026-05-12T19:21:31
145545,7498,,426,43.58,USD,purchase,pending,Udemy Online (IN) (Education),2025-08-18T10:04:53
145546,4686,3747,271,0.92,EUR,purchase,reversed,City University Bookstore Online (UA) (Education),2025-10-05T08:46:25
145547,5729,4551,259,36.22,EUR,withdrawal,completed,ATM withdrawal at ATM - Chase South (AE),2025-06-13T19:38:41
145548,7848,,334,3257.33,UAH,purchase,pending,Spotify South (AU) (Streaming),2025-07-25T16:50:44
145549,7589,,257,1111.7,PLN,purchase,completed,Skillshare Downtown (US) (Education),2025-05-22T06:34:24
145550,7888,6306,240,6.43,AUD,purchase,completed,Morning Cup North (TR) (Coffee Shops),2024-06-28T18:34:19
145551,2260,,306,13.77,EUR,purchase,completed,Apple Music Downtown (NL) (Streaming),2026-05-12T21:13:16
145552,3775,,355,236.8,EUR,withdrawal,completed,ATM withdrawal at ATM - Local Bank #567 (JP),2025-11-26T23:11:36
145553,7823,,321,201.15,EUR,deposit,completed,Deposit - Inbound payment,2024-09-30T11:02:19
145554,1391,,83,60120.39,KRW,deposit,completed,Deposit - Salary,2026-05-14T21:36:43
145555,8475,,257,703.11,USD,purchase,completed,Skillshare Downtown (US) (Education),2025-04-24T02:05:41
145556,5963,,199,89.08,GBP,purchase,reversed,Skillshare Plaza (UA) (Education),2025-08-17T17:08:10
145557,8203,,78,84.52,USD,purchase,failed,Etsy Downtown (TR) (Online Retail),2025-07-30T16:40:05
145558,6556,,430,440.09,CAD,purchase,completed,HealthPlus Pharmacy Online (JP) (Pharmacy),2026-02-20T22:17:55
145559,6198,4944,285,29.14,AUD,purchase,reversed,CircuitCity #855 (TR) (Electronics),2026-04-16T21:13:47
145560,7456,,165,571.88,USD,deposit,failed,Deposit - Salary,2026-01-07T15:30:00
145561,1778,,197,43.97,CAD,deposit,completed,Deposit - Salary,2025-06-28T07:33:44
145562,9042,,464,599.46,USD,purchase,completed,SkyJet Express (MX) (Travel - Airlines),2026-04-06T13:56:06
145563,7667,,353,7209.24,KRW,purchase,completed,BodyWorks Downtown (CA) (Health/Fitness),2024-07-16T11:25:18
145564,2179,1769,77,4.49,USD,purchase,completed,Steam Coffee Central (US) (Coffee Shops),2026-04-09T17:11:30
145565,8552,,277,3.52,GBP,deposit,completed,Deposit - Salary,2025-10-10T19:16:37
145566,5807,,173,1516.11,INR,deposit,completed,Deposit - Inbound payment,2025-11-23T10:24:48
145567,2332,,409,72.25,EUR,purchase,failed,MediMart Downtown (SE) (Pharmacy),2026-03-19T00:05:15
145568,6710,5351,44,104.24,EUR,purchase,completed,NationalGas North (UA) (Utilities),2025-05-27T00:11:00
145569,5353,,103,53.73,AUD,purchase,completed,Pasta Mia #476 (US) (Restaurants),2025-11-27T22:42:36
145570,4222,,291,349.71,CAD,purchase,completed,Digital Den Downtown (SG) (Electronics),2024-08-02T16:26:17
145571,3808,,390,18.28,USD,purchase,completed,Apteka 24 Plaza (CA) (Pharmacy),2026-05-14T20:43:39
145572,2161,,348,9.48,EUR,purchase,completed,Morning Cup Express (IN) (Coffee Shops),2025-08-15T07:41:53
145573,5186,,360,29.77,EUR,purchase,failed,Verizon Central (PL) (Telecom),2026-02-23T20:19:28
145574,3656,2929,50,195.29,EUR,purchase,completed,WaterWorks Central (MX) (Utilities),2025-08-16T16:36:56
145575,7194,,363,1324.26,INR,deposit,completed,Deposit - Inbound payment,2026-02-07T09:19:19
145576,7835,,454,1141.68,MXN,purchase,failed,MediMart Online (IT) (Pharmacy),2025-06-26T19:17:12
145577,742,,283,2418.13,TRY,purchase,completed,Burger House Express (CA) (Restaurants),2025-02-09T02:40:44
145578,1083,893,322,187.1,AUD,purchase,completed,Trendline Express (TR) (Clothing),2026-04-15T00:18:22
145579,3652,,42,11.48,EUR,purchase,completed,Taco Loco #944 (UA) (Fast Food),2026-04-14T02:33:23
145580,5489,,281,119.08,USD,purchase,completed,FitClub Express (ES) (Health/Fitness),2026-02-11T07:58:45
145581,2538,2042,472,79.85,BRL,purchase,completed,Bolt Downtown (SG) (Transport),2026-04-30T15:27:37
145582,4086,,122,438.66,SEK,purchase,pending,Gulf Express (ES) (Fuel),2026-03-21T08:02:41
145583,6859,,75,46.54,EUR,purchase,completed,GreenGrocer North (SG) (Groceries),2025-12-28T16:09:31
145584,824,684,273,25.79,DKK,purchase,completed,MediMart South (ZA) (Pharmacy),2026-01-28T08:04:16
145585,5069,,350,27747.71,KRW,deposit,completed,Deposit - Salary,2025-09-22T05:45:24
145586,8922,,223,2929.99,SEK,purchase,failed,Couture House Plaza (GB) (Clothing),2025-04-27T01:32:57
145587,3624,2902,344,1974.34,PLN,purchase,completed,ByteShop #706 (US) (Electronics),2026-03-09T08:55:04
145588,6321,,9,13.88,USD,purchase,completed,QuickBite #935 (AU) (Fast Food),2024-07-25T06:35:03
145589,4360,,485,287.5,AUD,purchase,completed,Coursera North (GB) (Education),2025-10-26T03:51:06
145590,1540,1267,384,135.73,BRL,purchase,pending,Marina Resort Express (BR) (Travel - Hotels),2026-05-07T19:28:22
145591,1045,,119,17.56,EUR,purchase,completed,Uber Central (SE) (Transport),2025-12-25T02:21:23
145592,7815,6243,64,8.47,USD,purchase,pending,Lyft Plaza (FR) (Transport),2025-11-28T14:50:58
145593,1303,,244,156.95,EUR,purchase,completed,eBay #865 (AE) (Online Retail),2025-02-03T14:16:01
145594,2013,,196,78.9,EUR,purchase,completed,FitClub Central (SG) (Health/Fitness),2026-05-06T10:44:49
145595,6763,,427,42.24,EUR,purchase,completed,Kyivstar South (ZA) (Telecom),2026-03-27T05:48:26
145596,1954,,134,1357.85,SEK,purchase,reversed,GuardLife Plaza (US) (Insurance),2026-03-25T14:45:07
145597,2949,,33,401.41,GBP,purchase,completed,Digital Den Downtown (IN) (Electronics),2026-05-08T14:38:38
145598,8998,7206,222,4621.89,CNY,purchase,pending,NationalGas North (PL) (Utilities),2026-02-02T23:25:08
145599,7024,5599,189,60.31,EUR,purchase,completed,YogaHaus Express (US) (Health/Fitness),2026-01-18T16:33:07
145600,1934,,346,297979.62,KRW,purchase,completed,ProBuilders Supply Express (PL) (Home Improvement),2026-03-13T01:19:30
145601,4378,3498,483,1157.92,INR,purchase,completed,HBO Max Downtown (CA) (Streaming),2026-04-15T02:52:15
145602,9441,,398,66.06,GBP,withdrawal,completed,ATM withdrawal at ATM - Barclays Central (MX),2026-04-11T19:51:40
145603,1454,1200,106,246.35,BRL,deposit,completed,Deposit - Inbound payment,2026-03-15T12:39:25
145604,562,459,261,88.58,EUR,purchase,completed,BP Downtown (UA) (Fuel),2025-12-25T18:33:19
145605,469,,206,1.92,SGD,purchase,pending,Burger Express North (SG) (Fast Food),2026-05-03T12:31:44
145606,5074,,275,10.32,USD,purchase,completed,Chicken King Express (GB) (Fast Food),2025-05-07T14:34:18
145607,7978,,300,42.52,EUR,purchase,completed,Urban Pantry Plaza (MX) (Groceries),2026-02-11T12:26:46
145608,6229,,15,10.27,USD,purchase,completed,Pizza Run South (SG) (Fast Food),2026-03-02T04:15:17
145609,3635,,131,0.92,EUR,purchase,completed,Shopify Store Online (UA) (Online Retail),2026-02-25T18:39:15
145610,8892,7126,318,12590.15,JPY,purchase,pending,Urban Threads North (ZA) (Clothing),2024-08-02T04:04:49
145611,6788,,71,657.07,USD,purchase,completed,CircuitCity Online (ES) (Electronics),2025-12-08T11:52:35
145612,9133,7309,180,51.53,EUR,purchase,completed,City University Bookstore Plaza (UA) (Education),2026-04-07T01:54:50
145613,921,,269,225.84,MXN,purchase,completed,Taco Loco Online (MX) (Fast Food),2025-07-27T12:20:09
145614,9213,,493,5360.69,TRY,withdrawal,pending,ATM withdrawal at ATM - Santander South (FR),2025-11-10T20:58:09
145615,2880,2320,289,230.45,EUR,purchase,pending,ToolBox Plaza (US) (Home Improvement),2026-02-12T20:57:06
145616,6821,,171,89.26,USD,purchase,completed,Olive Branch #975 (JP) (Restaurants),2026-03-02T03:54:34
145617,1711,,307,30.11,EUR,purchase,completed,Petrol Plus North (NL) (Fuel),2025-06-11T10:37:32
145618,1262,,339,2026.36,AED,purchase,completed,Gadget Hub Central (TR) (Electronics),2025-01-14T09:37:07
145619,8092,,52,92.5,USD,deposit,completed,Deposit - Salary,2024-12-08T19:37:04
145620,390,326,153,253.63,CAD,purchase,completed,City Electric Online (ZA) (Utilities),2026-05-12T14:45:40
145621,934,,238,15861.34,INR,purchase,completed,GuardLife South (ES) (Insurance),2026-01-31T10:07:07
145622,5608,4459,379,40.7,EUR,purchase,completed,Wellness Drug Express (TR) (Pharmacy),2025-06-21T18:51:02
145623,6310,,274,134380.84,JPY,deposit,pending,Deposit - Inbound payment,2026-04-24T11:11:31
145624,4843,,343,66598.46,KRW,purchase,completed,StyleCo Online (SE) (Clothing),2025-05-24T16:03:09
145625,6588,,327,2068.83,TRY,purchase,pending,BP Plaza (PL) (Fuel),2026-03-14T12:27:12
145626,6741,5378,472,559.8,UAH,purchase,completed,Bolt Downtown (SG) (Transport),2026-05-12T03:36:03
145627,7093,5657,143,3607.86,MXN,purchase,completed,SafeNet Insurance Express (MX) (Insurance),2024-12-25T19:35:53
145628,7887,6304,382,13997.49,JPY,purchase,completed,Modern Wear Central (ZA) (Clothing),2026-02-12T18:29:33
145629,1257,1036,345,210.17,AUD,purchase,completed,BuildMart Online (TR) (Home Improvement),2026-04-14T08:15:20
145630,8350,6686,194,220.16,EUR,withdrawal,completed,ATM withdrawal at ATM - Santander Express (BR),2025-10-27T16:55:33
145631,1685,,243,158.08,EUR,purchase,pending,WaterWorks Central (JP) (Utilities),2025-06-20T22:48:37
145632,3007,2429,143,49.99,EUR,purchase,completed,SafeNet Insurance Express (MX) (Insurance),2026-04-20T22:53:13
145633,5700,4533,166,485.08,NOK,purchase,completed,MediMart Plaza (DE) (Pharmacy),2026-02-02T14:33:36
145634,685,565,232,2149.93,UAH,purchase,pending,Petrol Plus Online (IN) (Fuel),2026-04-24T07:23:15
145635,4931,3934,176,23.07,USD,purchase,reversed,FreeNow Express (GB) (Transport),2026-01-10T21:32:11
145636,7071,,2,78.96,EUR,withdrawal,completed,ATM withdrawal at ATM - Citi Central (NL),2026-05-16T01:13:02
145637,7211,,296,15.42,USD,purchase,completed,CityPharm Plaza (PL) (Pharmacy),2025-08-22T13:47:14
145638,6559,,124,0.92,EUR,deposit,pending,Deposit - Inbound payment,2024-07-01T03:01:02
145639,2468,1991,350,30.7,AUD,purchase,completed,Theatre Royal Downtown (IN) (Entertainment),2026-05-03T00:25:50
145640,2704,,276,1117.24,SEK,deposit,completed,Deposit - Salary,2025-11-22T17:54:19
145641,6716,5356,228,1257.13,JPY,purchase,failed,Morning Cup Express (ZA) (Coffee Shops),2026-02-28T05:46:20
145642,8323,,233,727.6,MXN,purchase,completed,GymPro Central (GB) (Health/Fitness),2026-04-11T03:37:50
145643,2233,,101,127.81,USD,purchase,completed,City University Bookstore Downtown (PL) (Education),2025-09-19T20:07:22
145644,2487,,429,8.01,CAD,purchase,completed,Espresso Lab North (ZA) (Coffee Shops),2024-08-26T21:21:13
145645,5097,,297,3904.89,INR,purchase,completed,EcoEnergy Central (SE) (Utilities),2025-08-24T15:15:57
145646,4998,,166,112.38,BRL,purchase,completed,MediMart Plaza (DE) (Pharmacy),2026-01-08T06:35:02
145647,4350,3476,247,285.68,SGD,purchase,pending,NationalGas South (AU) (Utilities),2026-05-09T15:43:07
145648,9448,7552,378,362.65,AED,purchase,completed,EcoEnergy Express (CA) (Utilities),2025-07-04T23:09:45
145649,1665,,249,258.32,UAH,purchase,completed,Daily Grind Online (MX) (Coffee Shops),2026-02-10T04:24:10
145650,4956,3951,187,231.71,USD,purchase,completed,Couture House Express (US) (Clothing),2026-03-27T10:58:31
145651,8396,,498,670.24,UAH,purchase,completed,Netflix #938 (JP) (Streaming),2025-08-08T00:47:02
145652,2103,,177,84.66,USD,purchase,completed,GuardLife Express (UA) (Insurance),2025-08-24T12:58:03
145653,8547,,470,0.92,EUR,purchase,pending,HomeFix #23 (IN) (Home Improvement),2026-04-16T13:06:59
145654,7433,,129,42.86,EUR,purchase,completed,Vodafone North (ES) (Telecom),2025-09-11T11:32:21
145655,1810,1490,108,189.3,EUR,purchase,reversed,SafeNet Insurance Online (JP) (Insurance),2026-04-08T21:30:39
145656,2295,,400,29.61,USD,purchase,failed,Chevron Online (CA) (Fuel),2025-12-14T18:57:56
145657,4445,3547,180,7.2,CNY,purchase,completed,City University Bookstore Plaza (UA) (Education),2025-12-18T20:31:13
145658,2850,2291,17,706.43,CAD,purchase,completed,AirGlobal Central (ES) (Travel - Airlines),2026-02-27T18:10:48
145659,18,,412,190.14,EUR,withdrawal,completed,ATM withdrawal at ATM - Santander #36 (US),2026-05-03T07:00:36
145660,5807,,245,19180.75,INR,purchase,completed,SafeNet Insurance South (GB) (Insurance),2025-12-14T19:06:10
145661,3452,,338,38.78,CAD,purchase,pending,CityCab Downtown (DE) (Transport),2024-09-24T00:28:57
145662,1169,963,317,106.99,SEK,purchase,completed,Uber Central (ES) (Transport),2025-04-12T09:26:02
145663,9371,,356,441.87,PLN,purchase,pending,Denim & Co Downtown (PL) (Clothing),2025-12-03T06:15:08
145664,1527,,218,0.92,EUR,purchase,completed,Hotel Aurora Express (UA) (Travel - Hotels),2026-05-05T12:25:39
145665,2806,2251,56,5.93,EUR,purchase,completed,StarCinema South (NL) (Entertainment),2025-06-27T22:04:04
145666,6792,,333,1283.69,BRL,purchase,completed,AllShield #675 (TR) (Insurance),2026-03-27T10:30:56
145667,4398,,453,89.13,EUR,deposit,completed,Deposit - Inbound payment,2026-05-09T08:59:58
145668,5234,4171,439,32,TRY,purchase,completed,Digital Den #317 (NL) (Electronics),2026-04-18T18:35:29
145669,2945,2371,22,95.22,USD,purchase,completed,Kyivstar Central (AU) (Telecom),2026-05-09T07:32:08
145670,280,241,408,102.94,EUR,purchase,completed,BP #331 (DE) (Fuel),2026-04-28T08:48:00
145671,9293,,299,25.48,USD,purchase,completed,T-Mobile North (NL) (Telecom),2025-11-03T12:21:56
145672,8040,,118,9.76,EUR,deposit,completed,Deposit - Inbound payment,2025-09-28T13:32:53
145673,5127,,322,3072.97,TRY,deposit,completed,Deposit - Inbound payment,2026-04-06T21:15:42
145674,8445,,35,8348.19,SEK,purchase,completed,Aero Express #708 (ES) (Travel - Airlines),2024-11-11T09:41:39
145675,9398,7512,27,163.66,PLN,purchase,completed,Burger House North (UA) (Restaurants),2026-02-08T18:15:35
145676,391,328,493,178.43,AUD,withdrawal,completed,ATM withdrawal at ATM - Santander South (FR),2025-05-05T04:58:47
145677,639,,117,69.28,EUR,purchase,completed,Vodafone Express (AE) (Telecom),2026-04-09T13:12:43
145678,1062,,78,14430.33,JPY,purchase,completed,Etsy Downtown (TR) (Online Retail),2025-05-04T06:13:34
145679,3459,,73,40.28,EUR,purchase,completed,Petrol Plus Plaza (ES) (Fuel),2025-11-17T09:39:19
145680,8693,,63,209.79,BRL,purchase,completed,Burger House Express (NL) (Restaurants),2026-02-21T07:09:03
145681,6010,,304,129.79,EUR,purchase,completed,AirGlobal Express (TR) (Travel - Airlines),2025-10-22T04:38:21
145682,2752,,322,77.76,EUR,purchase,failed,Trendline Express (TR) (Clothing),2025-10-22T02:51:12
145683,818,681,379,31.5,EUR,purchase,completed,Wellness Drug Express (TR) (Pharmacy),2026-05-11T09:50:41
145684,2809,,167,301.52,BRL,purchase,completed,YogaHaus Central (MX) (Health/Fitness),2026-02-16T06:15:29
145685,7360,5878,491,122.07,EUR,purchase,completed,GuardLife Central (ZA) (Insurance),2026-03-29T20:27:00
145686,8425,,259,104.76,SGD,withdrawal,completed,ATM withdrawal at ATM - Chase South (AE),2025-10-15T22:34:10
145687,2307,,92,23.71,EUR,purchase,reversed,CrossFit Central Plaza (TR) (Health/Fitness),2025-02-15T22:03:31
145688,8049,6438,427,92.09,EUR,purchase,pending,Kyivstar South (ZA) (Telecom),2025-08-28T12:10:45
